regionId,provinceName,neighborhoodId,neighborhoodName,رقم الصفقة,رقم المخطط,رقم البلوك,رقم القطعة,قيمة الصفقة (﷼),سعر المتر (﷼),تاريخ الصفقة,نوع الأرض,نوع الاستخدام,المساحة الإجمالية,المصدر,sellingType,landUseGroup,propertyType,centroidX,centroidY,polygonData,geometry
10,الرياض,10100020,الجنادرية,-67030,3680,16,158,600000.0,2000.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67015,3768,135,3706/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67012,3768,140,3814/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67014,3768,142,3838/2,729107.0,2430.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67016,3768,145,3934/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67021,3768,137,3749/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67022,3768,146,3946/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67020,3768,158,4331/2,731154.0,2437.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67019,3768,120,3341/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67018,3768,120,3329/1,720350.0,2401.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67013,3768,120,3340/2,741137.0,2470.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-67028,3181,21,172/1/3,1100000.0,4167.0,2025-09-11T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,31987460,3842,29,529,536250.0,1650.0,2025-09-10T00:00:00,أُخرى,أرض سكني,325.0,MOJ,فردي,سكني,أُخرى,46.94173338467638,24.9180251835634,"{""type"":""Polygon"",""coordinates"":[[[46.941869602,24.918052455],[46.941679635,24.917907829],[46.941597167,24.917997913],[46.941787134,24.918142539],[46.941869602,24.918052455]]]}",
10,الرياض,10100020,الجنادرية,31983144,3842,24,416,840000.0,1750.0,2025-09-10T00:00:00,أُخرى,أرض سكني,480.0,MOJ,فردي,سكني,أُخرى,46.944365853466905,24.918472050258313,"{""type"":""Polygon"",""coordinates"":[[[46.944530584,24.918503387],[46.944302619,24.91832984],[46.944201123,24.918440714],[46.944429087,24.918614261],[46.944530584,24.918503387]]]}",
10,الرياض,10100020,الجنادرية,31986013,3842,33,617,536250.0,1650.0,2025-09-10T00:00:00,أُخرى,أرض سكني,325.0,MOJ,فردي,سكني,أُخرى,46.946061495139325,24.91707975901646,"{""type"":""Polygon"",""coordinates"":[[[46.946197712,24.917107026],[46.946007742,24.916962406],[46.945925278,24.917052492],[46.946115248,24.917197112],[46.946197712,24.917107026]]]}",
10,الرياض,10100020,الجنادرية,31986478,3842,31,572,763140.0,1750.0,2025-09-10T00:00:00,أُخرى,أرض سكني,436.08,MOJ,فردي,سكني,أُخرى,46.94721743528841,24.918017812446767,"{""type"":""Polygon"",""coordinates"":[[[46.947342844,24.917998069],[46.947337715,24.917958949],[46.947232148,24.917878585],[46.947073565,24.918051828],[46.94721303,24.918157997],[46.947342844,24.917998069]]]}",
10,الرياض,10100020,الجنادرية,31980358,3680,1,2,650000.0,4838.0,2025-09-10T00:00:00,شقة,شقق,134.34,MOJ,فردي,تجاري,شقة,46.90716349999998,24.847425,"{""type"":""Polygon"",""coordinates"":[[[46.907579,24.847323],[46.907199,24.847034],[46.906748,24.847527],[46.907128,24.847816],[46.907579,24.847323]]]}",
10,الرياض,10100020,الجنادرية,31982847,3680,1,1,590000.0,5698.0,2025-09-10T00:00:00,شقة,شقق,103.55,MOJ,فردي,تجاري,شقة,46.90761476101145,24.847772035830992,"{""type"":""Polygon"",""coordinates"":[[[46.908047,24.847797],[46.908034,24.84767],[46.907579,24.847323],[46.907128,24.847816],[46.907205,24.847874],[46.90766,24.84822],[46.908047,24.847797]]]}",
10,الرياض,10100020,الجنادرية,31949627,3680,1,1,800000.0,2766.0,2025-09-10T00:00:00,شقة,شقق,289.22,MOJ,فردي,تجاري,شقة,46.90761476101145,24.847772035830992,"{""type"":""Polygon"",""coordinates"":[[[46.908047,24.847797],[46.908034,24.84767],[46.907579,24.847323],[46.907128,24.847816],[46.907205,24.847874],[46.90766,24.84822],[46.908047,24.847797]]]}",
10,الرياض,10100020,الجنادرية,31981570,3680,1,1,700000.0,4958.0,2025-09-10T00:00:00,شقة,شقق,141.2,MOJ,فردي,تجاري,شقة,46.90761476101145,24.847772035830992,"{""type"":""Polygon"",""coordinates"":[[[46.908047,24.847797],[46.908034,24.84767],[46.907579,24.847323],[46.907128,24.847816],[46.907205,24.847874],[46.90766,24.84822],[46.908047,24.847797]]]}",
10,الرياض,10100020,الجنادرية,31982258,3680,1,1,694879.0,2583.0,2025-09-10T00:00:00,شقة,شقق,268.99,MOJ,فردي,تجاري,شقة,46.90761476101145,24.847772035830992,"{""type"":""Polygon"",""coordinates"":[[[46.908047,24.847797],[46.908034,24.84767],[46.907579,24.847323],[46.907128,24.847816],[46.907205,24.847874],[46.90766,24.84822],[46.908047,24.847797]]]}",
10,الرياض,10100020,الجنادرية,31982279,3680,1,1,633500.0,5744.0,2025-09-10T00:00:00,شقة,شقق,110.28,MOJ,فردي,تجاري,شقة,46.90761476101145,24.847772035830992,"{""type"":""Polygon"",""coordinates"":[[[46.908047,24.847797],[46.908034,24.84767],[46.907579,24.847323],[46.907128,24.847816],[46.907205,24.847874],[46.90766,24.84822],[46.908047,24.847797]]]}",
10,الرياض,10100020,الجنادرية,-66639,3768,109,3011/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66621,3768,112,3088/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66676,3768,118,3276/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66629,3768,118,3281/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66713,3768,118,3292/2,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66632,3768,119,3316/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66625,3768,122,3393/2,676243.0,2254.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,31979399,3768,122,3393/1,676243.0,2254.0,2025-09-10T00:00:00,أُخرى,فلل,300.0,MOJ,فردي,سكني,أُخرى,46.938654500000005,24.904308500000003,"{""type"":""Polygon"",""coordinates"":[[[46.938786,24.904344],[46.938603,24.904193],[46.938583,24.904213],[46.938523,24.904273],[46.938706,24.904424],[46.938766,24.904364],[46.938786,24.904344]]]}",
10,الرياض,10100020,الجنادرية,-66712,3768,128,3526/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66644,3768,128,3514/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66680,3768,131,3590/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66667,3768,133,3648/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66709,3768,138,3772/2,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66622,3768,139,3783/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66707,3768,135,3697/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66617,3768,135,3702/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66711,3768,149,4074/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66643,3768,149,4071/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66666,3768,150,4107/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66701,3768,150,4110/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66716,3768,154,4175/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66636,3768,155,4239/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66640,3768,155,4219/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66689,3768,157,4304/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66647,3768,157,4325/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66694,3768,157,4323/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66705,3768,159,4374/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66699,3768,159,4376/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66670,3768,159,4377/2,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66682,3768,161,4466/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66696,3768,163,4533/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66698,3768,163,4531/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66710,3768,164,4569/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66631,3768,166,4616/2,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66708,3768,167,4644/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66633,3768,169,4729/2,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66620,3768,171,4786/2,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,31984838,3768,171,4781/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,فلل,300.0,MOJ,فردي,سكني,قطعة أرض,46.946693854293365,24.89935004737758,"{""type"":""Polygon"",""coordinates"":[[[46.946826,24.899384],[46.94664,24.899235],[46.946562,24.899316],[46.946747,24.899465],[46.946786,24.899425],[46.946826,24.899384]]]}",
10,الرياض,10100020,الجنادرية,31977925,3768,171,4780/2,731154.0,2437.0,2025-09-10T00:00:00,أُخرى,فلل,300.0,MOJ,فردي,سكني,أُخرى,46.946615056364756,24.89943132693417,"{""type"":""Polygon"",""coordinates"":[[[46.946747,24.899465],[46.946562,24.899316],[46.946483,24.899397],[46.946668,24.899547],[46.946688,24.899526],[46.946747,24.899465]]]}",
10,الرياض,10100020,الجنادرية,-66674,3768,171,4775/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66638,3768,171,4802/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66679,3768,175,4837/1,731154.0,2437.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66681,3768,175,4846/1,676243.0,2254.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66618,3768,175,4854/1,720350.0,2401.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66630,3768,197,5564/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66706,3768,197,5564/2,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
10,الرياض,10100020,الجنادرية,-66637,3768,168,4656/1,666250.0,2221.0,2025-09-10T00:00:00,قطعة أرض,مصانع ومستودعات,400.0,MOJ,فردي,مصانع شامله,قطعة أرض,46.89171632840419,24.506534025878,"{""type"":""Polygon"",""coordinates"":[[[46.891854,24.506556],[46.89174,24.506408],[46.891579,24.506512],[46.891692,24.50666],[46.891854,24.506556]]]}",
