URL,sku,Categories,name,description,short_description,price,special_price,qty,is_in_stock,brand,capacity,reserve_capacity,country_of_ manufacture,length_mm,width_mm,height_mm,cca,offer,warranty,image,thumbnail,small_image
https://www.myzdegree.com/shop/battery/EXIDE105D31L,Dbs_298745886,Batteries,105D31L,Description SKU: EXIDE105D31L Brand Exide Capacity 90 Reserve capacity - Origin India Length (mm) 306 Width (mm) 173 Height (mm) 222 CCA 770,105D31L,581.09,534.63,500,1,Exide,90,-,India,306,173,222,770,Save 6%,N/A,https://www.myzdegree.com/pro-images/FIMnCo3xJOyepvkwnNLVojsPmUfYBKNsTetpGDW8.png,https://www.myzdegree.com/pro-images/FIMnCo3xJOyepvkwnNLVojsPmUfYBKNsTetpGDW8.png,https://www.myzdegree.com/pro-images/FIMnCo3xJOyepvkwnNLVojsPmUfYBKNsTetpGDW8.png
https://www.myzdegree.com/shop/battery/exide-105d31r-battery,Dbs_305435156,Batteries,105D31R,Description SKU: EXIDE105D31R Brand Exide Capacity 90 Reserve capacity - Origin India Length (mm) 306 Width (mm) 173 Height (mm) 222 CCA 770,105D31R,581.09,534.63,500,1,Exide,90,-,India,306,173,222,770,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/exide-80d26l-battery,Dbs_310464530,Batteries,80D26L,Description SKU: EXIDE80D26L Brand Exide Capacity 72 Reserve capacity - Origin India Length (mm) 270 Width (mm) 173 Height (mm) 222 CCA 680,80D26L,433.83,400.75,500,1,Exide,72,-,India,270,173,222,680,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/EXIDEEC700,Dbs_315146652,Batteries,EC700,Description SKU: EXIDEEC700 Brand Exide Capacity 70 Reserve capacity - Origin India Length (mm) 278 Width (mm) 175 Height (mm) 190 CCA 640,EC700,631.78,579.11,500,1,Exide,70,-,India,278,175,190,640,Save 6%,N/A,https://www.myzdegree.com/pro-images/THJUFX0XyEiYKN5DBKelFJdTPZex2vzQsubqULJM.png,https://www.myzdegree.com/pro-images/THJUFX0XyEiYKN5DBKelFJdTPZex2vzQsubqULJM.png,https://www.myzdegree.com/pro-images/THJUFX0XyEiYKN5DBKelFJdTPZex2vzQsubqULJM.png
https://www.myzdegree.com/shop/battery/exide-55d23l-battery,Dbs_324424751,Batteries,55D23L,Description SKU: EXIDE55D23L Brand Exide Capacity 60 Reserve capacity - Origin India Length (mm) 232 Width (mm) 173 Height (mm) 225 CCA 500,55D23L,410.26,380.23,500,1,Exide,60,-,India,232,173,225,500,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/exide-55d23r-battery,Dbs_327695253,Batteries,55D23R,Description SKU: EXIDE55D23R Brand Exide Capacity 60 Reserve capacity - Origin India Length (mm) 232 Width (mm) 173 Height (mm) 225 CCA 500,55D23R,418.97,388.18,500,1,Exide,60,-,India,232,173,225,500,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/EXIDEEC600,Dbs_330807975,Batteries,EC600,Description SKU: EXIDEEC600 Brand Exide Capacity 60 Reserve capacity - Origin India Length (mm) 242 Width (mm) 175 Height (mm) 190 CCA 460,EC600,599.13,549.53,500,1,Exide,60,-,India,242,175,190,460,Save 6%,N/A,https://www.myzdegree.com/pro-images/6ysworqNaHeBiufGFMqubrjKhF5KxogJycD1Hq47.png,https://www.myzdegree.com/pro-images/6ysworqNaHeBiufGFMqubrjKhF5KxogJycD1Hq47.png,https://www.myzdegree.com/pro-images/6ysworqNaHeBiufGFMqubrjKhF5KxogJycD1Hq47.png
https://www.myzdegree.com/shop/battery/1200049772,Dbs_337504919,Batteries,ZEETEX BATTERY 60044 (100AH) SMF,Description SKU: 1200049772 Brand Zeetex Battery Capacity 100AH Reserve capacity 179 Origin Malaysia Length (mm) 352 Width (mm) 175 Height (mm) 190 CCA 760,ZEETEX BATTERY 60044 (100AH) SMF,457.00,416.0,500,1,Zeetex Battery,100AH,179,Malaysia,352,175,190,760,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/exide-n40l-battery,Dbs_340042445,Batteries,N40L,Description SKU: EXIDEN40L Brand Exide Capacity - Reserve capacity - Origin India Length (mm) 207 Width (mm) 175 Height (mm) 190 CCA 540,N40L,355.60,330.4,500,1,Exide,-,-,India,207,175,190,540,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/exide-40b19l-battery,Dbs_343632135,Batteries,40B19L,Description SKU: EXIDE40B19L Brand Exide Capacity - Reserve capacity - Origin India Length (mm) 195 Width (mm) 128 Height (mm) 220 CCA 370,40B19L,333.21,304.75,500,1,Exide,-,-,India,195,128,220,370,Save 6%,N/A,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg,https://www.myzdegree.com/pro-images/rKdrtTPyGbghqBj9IZwvf36568R35HhtCMnf5eev.jpg
https://www.myzdegree.com/shop/battery/1200055220,Dbs_348677644,Batteries,LUCAS BATTERY 55530/DIN55 (55AH) SMF (BD),Description SKU: 1200055220 Brand Lucas Battery Capacity 55AH Reserve capacity 73 Origin Bangladesh Length (mm) - Width (mm) 175 Height (mm) 190 CCA 410,LUCAS BATTERY 55530/DIN55 (55AH) SMF (BD),427.11,370.72,500,1,Lucas Battery,55AH,73,Bangladesh,-,175,190,410,Save 12%,N/A,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png
https://www.myzdegree.com/shop/battery/1200055221,Dbs_356585615,Batteries,LUCAS BATTERY 56618/DIN66 (66AH) SMF (BD),Description SKU: 1200055221 Brand Lucas Battery Capacity 66AH Reserve capacity 91 Origin Bangladesh Length (mm) - Width (mm) 175 Height (mm) 190 CCA 500,LUCAS BATTERY 56618/DIN66 (66AH) SMF (BD),442.49,397.34,500,1,Lucas Battery,66AH,91,Bangladesh,-,175,190,500,Save 12%,N/A,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png
https://www.myzdegree.com/shop/battery/1200055225,Dbs_360311120,Batteries,LUCAS BATTERY 60038/DIN100 (100AH) SMF (BD),Description SKU: 1200055225 Brand Lucas Battery Capacity 100AH Reserve capacity 166 Origin Bangladesh Length (mm) - Width (mm) 175 Height (mm) 190 CCA 780,LUCAS BATTERY 60038/DIN100 (100AH) SMF (BD),624.40,557.2,500,1,Lucas Battery,100AH,166,Bangladesh,-,175,190,780,Save 12%,N/A,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png,https://www.myzdegree.com/pro-images/Pls111iaflugVnYDGr1VLGwc3KyNGQNHlMRupSJh.png
https://www.myzdegree.com/shop/battery/s4-12v-45ah-3-5111200-0092s4h100,Dbs_364639522,Batteries,BOSCH S4 12V 45AH 3 5111200,Description SKU: 0092S4H100 Brand Bosch Capacity 45AH Reserve capacity - Origin Length (mm) - Width (mm) - Height (mm) - CCA -,BOSCH S4 12V 45AH 3 5111200,574.00,498.4,500,1,Bosch,45AH,-,,-,-,-,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
https://www.myzdegree.com/shop/battery/80d26l-70ah-12v-0092s40530,Dbs_369493695,Batteries,BOSCH 80D26L 70AH 12V,Description SKU: 0092S40530 Brand Bosch Capacity 70AH Reserve capacity - Origin Length (mm) - Width (mm) 173 Height (mm) 222 CCA -,BOSCH 80D26L 70AH 12V,668.50,578.73,500,1,Bosch,70AH,-,,-,173,222,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
https://www.myzdegree.com/shop/battery/agm-s5a110-80ah-800cca-0092s5a060,Dbs_376022904,Batteries,BOSCH AGM BATTERY S5A110-80AH- 800CCA,Description SKU: 0092S5A060 Brand Bosch Capacity 80AH Reserve capacity - Origin Length (mm) - Width (mm) 175 Height (mm) 190 CCA -,BOSCH AGM BATTERY S5A110-80AH- 800CCA,1046.08,869.68,500,1,Bosch,80AH,-,,-,175,190,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
https://www.myzdegree.com/shop/battery/din-s4-12v-62ah-0092s40430,Dbs_380073589,Batteries,BOSCH DIN S4 12V 62AH,Description SKU: 0092S40430 Brand Bosch Capacity 62AH Reserve capacity - Origin Length (mm) - Width (mm) 175 Height (mm) 190 CCA -,BOSCH DIN S4 12V 62AH,616.00,534.1,500,1,Bosch,62AH,-,,-,175,190,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
https://www.myzdegree.com/shop/battery/1200049763,Dbs_384755551,Batteries,ZEETEX BATTERY 105D31R (90AH) SMF,Description SKU: 1200049763 Brand Zeetex Battery Capacity 90AH Reserve capacity 158 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 635,ZEETEX BATTERY 105D31R (90AH) SMF,402.00,365.0,500,1,Zeetex Battery,90AH,158,Malaysia,302,174,220,635,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049754,Dbs_388754634,Batteries,ZEETEX BATTERY N50L (50AH) SMF,Description SKU: 1200049754 Brand Zeetex Battery Capacity 50AH Reserve capacity 79 Origin Malaysia Length (mm) 263 Width (mm) 173 Height (mm) 218 CCA 408,ZEETEX BATTERY N50L (50AH) SMF,260.00,232.0,500,1,Zeetex Battery,50AH,79,Malaysia,263,173,218,408,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049839,Dbs_395244528,Batteries,ZEETEX BATTERY N50 (50AH) SMF,Description SKU: 1200049839 Brand Zeetex Battery Capacity 50AH Reserve capacity 79 Origin Malaysia Length (mm) 263 Width (mm) 173 Height (mm) 218 CCA 408,ZEETEX BATTERY N50 (50AH) SMF,260.00,232.0,500,1,Zeetex Battery,50AH,79,Malaysia,263,173,218,408,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049757,Dbs_399114704,Batteries,ZEETEX BATTERY 55D23L (60AH) SMF,Description SKU: 1200049757 Brand Zeetex Battery Capacity 60AH Reserve capacity 98 Origin Malaysia Length (mm) 228 Width (mm) 172 Height (mm) 220 CCA 514,ZEETEX BATTERY 55D23L (60AH) SMF,282.00,257.0,500,1,Zeetex Battery,60AH,98,Malaysia,228,172,220,514,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049766,Dbs_403360827,Batteries,ZEETEX BATTERY 56638 (66AH) SMF,Description SKU: 1200049766 Brand Zeetex Battery Capacity 66AH Reserve capacity 110 Origin Malaysia Length (mm) 278 Width (mm) 175 Height (mm) 190 CCA 550,ZEETEX BATTERY 56638 (66AH) SMF,318.00,290.0,500,1,Zeetex Battery,66AH,110,Malaysia,278,175,190,550,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049755,Dbs_407559378,Batteries,ZEETEX BATTERY 80D26R (NX110-5) (70AH) SMF,Description SKU: 1200049755 Brand Zeetex Battery Capacity 70AH Reserve capacity 122 Origin Malaysia Length (mm) 263 Width (mm) 173 Height (mm) 218 CCA 544,ZEETEX BATTERY 80D26R (NX110-5) (70AH) SMF,312.00,285.0,500,1,Zeetex Battery,70AH,122,Malaysia,263,173,218,544,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049767,Dbs_414055693,Batteries,ZEETEX BATTERY 57538 (75AH) SMF,Description SKU: 1200049767 Brand Zeetex Battery Capacity 75AH Reserve capacity 128 Origin Malaysia Length (mm) 278 Width (mm) 175 Height (mm) 190 CCA 640,ZEETEX BATTERY 57538 (75AH) SMF,371.00,337.0,500,1,Zeetex Battery,75AH,128,Malaysia,278,175,190,640,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049760,Dbs_418064682,Batteries,ZEETEX BATTERY 95D31L(NX120-7L) (80AH) SMF,Description SKU: 1200049760 Brand Zeetex Battery Capacity 80AH Reserve capacity 138 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 595,ZEETEX BATTERY 95D31L(NX120-7L) (80AH) SMF,372.00,339.0,500,1,Zeetex Battery,80AH,138,Malaysia,302,174,220,595,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049761,Dbs_421347301,Batteries,ZEETEX BATTERY 95D31R(NX120-7) (80AH) SMF,Description SKU: 1200049761 Brand Zeetex Battery Capacity 80AH Reserve capacity 138 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 595,ZEETEX BATTERY 95D31R(NX120-7) (80AH) SMF,372.00,339.0,500,1,Zeetex Battery,80AH,138,Malaysia,302,174,220,595,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/s4-008-12v-74ah-0092s40320,Dbs_426420331,Batteries,BOSCH S4 008-12V- 74Ah,Description SKU: 0092S40320 Brand Bosch Capacity 74Ah Reserve capacity - Origin Length (mm) - Width (mm) 175 Height (mm) 190 CCA -,BOSCH S4 008-12V- 74Ah,645.19,541.24,500,1,Bosch,74Ah,-,,-,175,190,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
https://www.myzdegree.com/shop/battery/1200049764,Dbs_431971192,Batteries,ZEETEX BATTERY 115D31L (95AH) SMF,Description SKU: 1200049764 Brand Zeetex Battery Capacity 95AH Reserve capacity 169 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 675,ZEETEX BATTERY 115D31L (95AH) SMF,423.00,384.0,500,1,Zeetex Battery,95AH,169,Malaysia,302,174,220,675,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049765,Dbs_439594805,Batteries,ZEETEX BATTERY 115D31R (95AH) SMF,Description SKU: 1200049765 Brand Zeetex Battery Capacity 95AH Reserve capacity 169 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 675,ZEETEX BATTERY 115D31R (95AH) SMF,423.00,384.0,500,1,Zeetex Battery,95AH,169,Malaysia,302,174,220,675,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049756,Dbs_446436948,Batteries,ZEETEX BATTERY 80D26L (NX110-5L) (70AH) SMF,Description SKU: 1200049756 Brand Zeetex Battery Capacity 70AH Reserve capacity 122 Origin Malaysia Length (mm) 263 Width (mm) 173 Height (mm) 218 CCA 544,ZEETEX BATTERY 80D26L (NX110-5L) (70AH) SMF,312.00,285.0,500,1,Zeetex Battery,70AH,122,Malaysia,263,173,218,544,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/zeetex-battery-105d31l-90ah-smf-battery,Dbs_452963794,Batteries,ZEETEX BATTERY 105D31L (90AH) SMF,Description SKU: 1200049762 Brand Zeetex Battery Capacity 90AH Reserve capacity 158 Origin Malaysia Length (mm) 302 Width (mm) 174 Height (mm) 220 CCA 635,ZEETEX BATTERY 105D31L (90AH) SMF,402.00,365.0,500,1,Zeetex Battery,90AH,158,Malaysia,302,174,220,635,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049770,Dbs_459714156,Batteries,ZEETEX BATTERY 55559 (55AH) SMF,Description SKU: 1200049770 Brand Zeetex Battery Capacity 55AH Reserve capacity 88 Origin Malaysia Length (mm) 240 Width (mm) 175 Height (mm) 190 CCA 450,ZEETEX BATTERY 55559 (55AH) SMF,275.00,251.0,500,1,Zeetex Battery,55AH,88,Malaysia,240,175,190,450,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049748,Dbs_465964698,Batteries,ZEETEX BATTERY NS40L/NS40ZL (35AH) SMF,Description SKU: 1200049748 Brand Zeetex Battery Capacity 35AH Reserve capacity 52 Origin Malaysia Length (mm) 187 Width (mm) 127 Height (mm) 224 CCA 342,ZEETEX BATTERY NS40L/NS40ZL (35AH) SMF,206.00,184.0,500,1,Zeetex Battery,35AH,52,Malaysia,187,127,224,342,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049750,Dbs_472408357,Batteries,ZEETEX BATTERY N40L (5024LS) (40AH) (Big Terminal) SMF,Description SKU: 1200049750 Brand Zeetex Battery Capacity 40AH Reserve capacity 61 Origin Malaysia Length (mm) 236 Width (mm) 128 Height (mm) 220 CCA 359,ZEETEX BATTERY N40L (5024LS) (40AH) (Big Terminal) SMF,221.00,198.0,500,1,Zeetex Battery,40AH,61,Malaysia,236,128,220,359,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049802,Dbs_478308333,Batteries,ZEETEX BATTERY 78-780 SMF(65 AH),Description SKU: 1200049802 Brand Zeetex Battery Capacity 65 AH Reserve capacity 108 Origin Malaysia Length (mm) 260 Width (mm) 178 Height (mm) 184 CCA 650,ZEETEX BATTERY 78-780 SMF(65 AH),353.00,322.0,500,1,Zeetex Battery,65 AH,108,Malaysia,260,178,184,650,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/1200049769,Dbs_484086701,Batteries,ZEETEX BATTERY 58014 (80AH) SMF,Description SKU: 1200049769 Brand Zeetex Battery Capacity 80AH Reserve capacity 138 Origin Malaysia Length (mm) 315 Width (mm) 175 Height (mm) 190 CCA 640,ZEETEX BATTERY 58014 (80AH) SMF,407.00,370.0,500,1,Zeetex Battery,80AH,138,Malaysia,315,175,190,640,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
